time,Vs,Vo
3.857,2.832032,3.554688
3.858,2.871094,3.588868
3.859,2.900391,3.608399
3.86,2.919922,3.613282
3.861,2.919922,3.598633
3.862,2.915039,3.564453
3.863,2.900391,3.50586
3.864,2.871094,3.427735
3.865,2.841797,3.310547
3.866,2.8125,3.15918
3.867,2.783203,3.00293
3.868,2.758789,2.827149
3.869,2.72461,2.651367
3.87,2.700196,2.460938
3.871,2.666016,2.260742
3.872,2.641602,2.055664
3.873,2.617188,1.826172
3.874,2.592774,1.601563
3.875,2.563477,1.376953
3.876,2.539063,1.123047
3.877,2.509766,0.888672
3.878,2.485352,0.639649
3.879,2.456055,0.390625
3.88,2.436524,0.12207
3.881,2.407227,-0.107422
3.882,2.387696,-0.361328
3.883,2.358399,-0.581055
3.884,2.338867,-0.683594
3.885,2.309571,-0.737305
3.886,2.294922,-0.771484
3.887,2.265625,-0.795899
3.888,2.246094,-0.825195
3.889,2.22168,-0.844727
3.89,2.202149,-0.864258
3.891,2.177735,-0.878906
3.892,2.153321,-0.898438
3.893,2.128906,-0.908203
3.894,2.114258,-0.927734
3.895,2.084961,-0.942383
3.896,2.06543,-0.952149
3.897,2.045899,-0.961914
3.898,2.026367,-0.976563
3.899,2.001953,-0.976563
3.9,1.987305,-0.986328
3.901,1.962891,-0.991211
3.902,1.94336,-0.996094
3.903,1.918946,-0.996094
3.904,1.899414,-1.000977
3.905,1.879883,-1.000977
3.906,1.860352,-1.005859
3.907,1.840821,-1.000977
3.908,1.826172,-1.000977
3.909,1.801758,-0.996094
3.91,1.78711,-0.991211
3.911,1.762695,-0.986328
3.912,1.748047,-0.976563
3.913,1.733399,-0.97168
3.914,1.708985,-0.966797
3.915,1.694336,-0.957031
3.916,1.674805,-0.9375
3.917,1.660156,-0.927734
3.918,1.640625,-0.917969
3.919,1.625977,-0.90332
3.92,1.611328,-0.883789
3.921,1.591797,-0.874024
3.922,1.577149,-0.849609
3.923,1.5625,-0.825195
3.924,1.547852,-0.805664
3.925,1.533203,-0.776367
3.926,1.513672,-0.742188
3.927,1.499024,-0.698242
3.928,1.484375,-0.610352
3.929,1.469727,-0.410156
3.93,1.455078,-0.151367
3.931,1.445313,0.087891
3.932,1.430664,0.336914
3.933,1.411133,0.59082
3.934,1.401367,0.844727
3.935,1.386719,1.079102
3.936,1.37207,1.328125
3.937,1.362305,1.5625
3.938,1.347656,1.78711
3.939,1.342774,1.958008
3.94,1.347656,2.026367
3.941,1.391602,2.094727
3.942,1.450195,2.177735
3.943,1.52832,2.265625
3.944,1.621094,2.368164
3.945,1.723633,2.475586
3.946,1.831055,2.592774
3.947,1.948242,2.69043
3.948,2.055664,2.822266
3.949,2.167969,2.929688
3.95,2.280274,3.03711
3.951,2.37793,3.139649
3.952,2.485352,3.232422
3.953,2.573242,3.325196
3.954,2.65625,3.398438
3.955,2.719727,3.452149
3.956,2.783203,3.515625
3.957,2.832032,3.554688
3.958,2.875977,3.588868
3.959,2.900391,3.603516
3.96,2.919922,3.608399
3.961,2.924805,3.603516
3.962,2.919922,3.564453
3.963,2.895508,3.515625
3.964,2.875977,3.427735
3.965,2.841797,3.300782
3.966,2.8125,3.164063
3.967,2.783203,3.00293
3.968,2.753907,2.832032
3.969,2.729492,2.651367
3.97,2.700196,2.460938
3.971,2.670899,2.265625
3.972,2.641602,2.055664
3.973,2.617188,1.831055
3.974,2.587891,1.606445
3.975,2.563477,1.367188
3.976,2.53418,1.123047
3.977,2.509766,0.878906
3.978,2.480469,0.639649
3.979,2.460938,0.375977
3.98,2.431641,0.131836
3.981,2.407227,-0.107422
3.982,2.387696,-0.361328
3.983,2.363281,-0.581055
3.984,2.338867,-0.683594
3.985,2.314453,-0.732422
3.986,2.285156,-0.766602
3.987,2.270508,-0.800781
3.988,2.241211,-0.81543
3.989,2.226563,-0.839844
3.99,2.197266,-0.864258
3.991,2.177735,-0.883789
3.992,2.153321,-0.893555
3.993,2.133789,-0.917969
3.994,2.109375,-0.927734
3.995,2.089844,-0.942383
3.996,2.06543,-0.952149
3.997,2.050781,-0.961914
3.998,2.021485,-0.966797
3.999,2.001953,-0.981445
4,1.982422,-0.986328
4.001,1.958008,-0.991211
4.002,1.94336,-0.996094
4.003,1.923828,-1.000977
4.004,1.899414,-1.005859
4.005,1.879883,-1.010742
4.006,1.860352,-0.996094
4.007,1.840821,-1.000977
4.008,1.821289,-1.000977
4.009,1.801758,-0.996094
4.01,1.78711,-0.991211
4.011,1.762695,-0.986328
4.012,1.75293,-0.981445
4.013,1.728516,-0.97168
4.014,1.713867,-0.966797
4.015,1.694336,-0.952149
4.016,1.674805,-0.942383
4.017,1.655274,-0.927734
4.018,1.645508,-0.917969
4.019,1.625977,-0.90332
4.02,1.611328,-0.888672
4.021,1.591797,-0.869141
4.022,1.577149,-0.849609
4.023,1.5625,-0.825195
4.024,1.547852,-0.805664
4.025,1.52832,-0.771484
4.026,1.518555,-0.74707
4.027,1.499024,-0.698242
4.028,1.489258,-0.610352
4.029,1.469727,-0.405273
4.03,1.455078,-0.161133
4.031,1.44043,0.097656
4.032,1.430664,0.341797
4.033,1.411133,0.59082
4.034,1.401367,0.839844
4.035,1.386719,1.088867
4.036,1.37207,1.328125
4.037,1.357422,1.5625
4.038,1.347656,1.78711
4.039,1.337891,1.948242
4.04,1.347656,2.026367
4.041,1.386719,2.094727
4.042,1.450195,2.172852
4.043,1.52832,2.265625
4.044,1.616211,2.363281
4.045,1.71875,2.475586
4.046,1.835938,2.587891
4.047,1.94336,2.705078
4.048,2.060547,2.817383
4.049,2.167969,2.929688
4.05,2.280274,3.041992
4.051,2.382813,3.139649
4.052,2.480469,3.237305
4.053,2.573242,3.320313
4.054,2.651367,3.398438
4.055,2.719727,3.457032
4.056,2.783203,3.515625
4.057,2.832032,3.554688
4.058,2.871094,3.588868
4.059,2.900391,3.608399
4.06,2.919922,3.613282
4.061,2.924805,3.59375
4.062,2.915039,3.554688
4.063,2.900391,3.50586
4.064,2.871094,3.427735
4.065,2.84668,3.305664
4.066,2.8125,3.164063
4.067,2.783203,3.00293
4.068,2.753907,2.827149
4.069,2.72461,2.641602
4.07,2.695313,2.456055
4.071,2.670899,2.260742
4.072,2.641602,2.055664
4.073,2.617188,1.835938
4.074,2.587891,1.606445
4.075,2.563477,1.367188
4.076,2.53418,1.12793
4.077,2.509766,0.878906
4.078,2.485352,0.644531
4.079,2.460938,0.385742
4.08,2.431641,0.141602
4.081,2.41211,-0.112305
4.082,2.382813,-0.356445
4.083,2.363281,-0.581055
4.084,2.333985,-0.683594
4.085,2.314453,-0.732422
4.086,2.290039,-0.771484
4.087,2.270508,-0.800781
4.088,2.246094,-0.820313
4.089,2.226563,-0.844727
4.09,2.197266,-0.859375
4.091,2.177735,-0.883789
4.092,2.153321,-0.898438
4.093,2.133789,-0.913086
4.094,2.109375,-0.927734
4.095,2.089844,-0.9375
4.096,2.06543,-0.957031
4.097,2.050781,-0.976563
4.098,2.021485,-0.97168
4.099,2.006836,-0.976563
4.1,1.982422,-0.981445
4.101,1.962891,-0.991211
4.102,1.94336,-0.991211
4.103,1.923828,-0.996094
4.104,1.899414,-0.996094
4.105,1.879883,-1.000977
4.106,1.860352,-0.991211
4.107,1.845703,-1.000977
4.108,1.821289,-0.996094
4.109,1.806641,-1.000977
4.11,1.78711,-0.991211
4.111,1.767578,-0.991211
4.112,1.748047,-0.981445
4.113,1.728516,-0.97168
4.114,1.708985,-0.961914
4.115,1.694336,-0.952149
4.116,1.674805,-0.942383
4.117,1.660156,-0.927734
4.118,1.640625,-0.913086
4.119,1.625977,-0.90332
4.12,1.606445,-0.883789
4.121,1.59668,-0.869141
4.122,1.572266,-0.849609
4.123,1.5625,-0.839844
4.124,1.542969,-0.805664
4.125,1.52832,-0.776367
4.126,1.518555,-0.742188
4.127,1.499024,-0.693359
4.128,1.484375,-0.610352
4.129,1.47461,-0.395508
4.13,1.455078,-0.161133
4.131,1.445313,0.087891
4.132,1.425781,0.341797
4.133,1.416016,0.59082
4.134,1.401367,0.834961
4.135,1.386719,1.079102
4.136,1.376953,1.313477
4.137,1.362305,1.552735
4.138,1.347656,1.78711
4.139,1.337891,1.958008
4.14,1.347656,2.026367
4.141,1.386719,2.09961
4.142,1.450195,2.172852
4.143,1.523438,2.265625
4.144,1.621094,2.363281
4.145,1.71875,2.475586
4.146,1.831055,2.587891
4.147,1.94336,2.709961
4.148,2.055664,2.817383
4.149,2.172852,2.934571
4.15,2.280274,3.041992
4.151,2.382813,3.139649
4.152,2.475586,3.237305
4.153,2.573242,3.325196
4.154,2.651367,3.388672
4.155,2.719727,3.457032
4.156,2.783203,3.515625
4.157,2.832032,3.559571
4.158,2.875977,3.588868
4.159,2.900391,3.603516
4.16,2.915039,3.613282
4.161,2.924805,3.598633
4.162,2.915039,3.564453
4.163,2.900391,3.510743
4.164,2.871094,3.427735
4.165,2.84668,3.310547
4.166,2.8125,3.168946
4.167,2.788086,3.00293
4.168,2.753907,2.84668
4.169,2.729492,2.651367
4.17,2.695313,2.460938
4.171,2.670899,2.25586
4.172,2.641602,2.055664
4.173,2.617188,1.831055
4.174,2.587891,1.611328
4.175,2.563477,1.37207
4.176,2.53418,1.123047
4.177,2.514649,0.888672
4.178,2.480469,0.644531
4.179,2.460938,0.390625
4.18,2.431641,0.141602
4.181,2.41211,-0.112305
4.182,2.382813,-0.361328
4.183,2.363281,-0.576172
4.184,2.333985,-0.683594
4.185,2.314453,-0.732422
4.186,2.290039,-0.771484
4.187,2.265625,-0.800781
4.188,2.246094,-0.820313
4.189,2.22168,-0.849609
4.19,2.197266,-0.864258
4.191,2.172852,-0.883789
4.192,2.153321,-0.898438
4.193,2.133789,-0.917969
4.194,2.109375,-0.932617
4.195,2.089844,-0.9375
4.196,2.06543,-0.947266
4.197,2.045899,-0.961914
4.198,2.021485,-0.97168
4.199,2.001953,-0.976563
4.2,1.982422,-0.991211
4.201,1.958008,-0.991211
4.202,1.94336,-0.991211
4.203,1.918946,-0.996094
4.204,1.904297,-1.000977
4.205,1.879883,-1.000977
4.206,1.860352,-1.000977
4.207,1.840821,-1.000977
4.208,1.826172,-1.000977
4.209,1.801758,-0.996094
4.21,1.782227,-0.996094
4.211,1.767578,-0.986328
4.212,1.748047,-0.981445
4.213,1.728516,-0.97168
4.214,1.713867,-0.961914
4.215,1.694336,-0.952149
4.216,1.679688,-0.942383
4.217,1.660156,-0.927734
4.218,1.640625,-0.917969
4.219,1.621094,-0.898438
4.22,1.606445,-0.893555
4.221,1.59668,-0.869141
4.222,1.577149,-0.844727
4.223,1.5625,-0.830078
4.224,1.542969,-0.800781
4.225,1.533203,-0.78125
4.226,1.513672,-0.742188
4.227,1.499024,-0.698242
4.228,1.484375,-0.610352
4.229,1.47461,-0.400391
4.23,1.455078,-0.15625
4.231,1.445313,0.097656
4.232,1.425781,0.34668
4.233,1.416016,0.59082
4.234,1.401367,0.844727
4.235,1.386719,1.079102
4.236,1.37207,1.323242
4.237,1.357422,1.5625
4.238,1.347656,1.78711
4.239,1.337891,1.953125
4.24,1.347656,2.026367
4.241,1.391602,2.094727
4.242,1.450195,2.172852
4.243,1.52832,2.265625
4.244,1.621094,2.368164
4.245,1.71875,2.470703
4.246,1.831055,2.587891
4.247,1.94336,2.705078
4.248,2.060547,2.817383
4.249,2.167969,2.929688
4.25,2.280274,3.032227
4.251,2.382813,3.144532
4.252,2.480469,3.232422
4.253,2.573242,3.320313
4.254,2.65625,3.398438
4.255,2.719727,3.461914
4.256,2.783203,3.510743
4.257,2.836914,3.554688
4.258,2.871094,3.588868
4.259,2.900391,3.603516
4.26,2.915039,3.613282
4.261,2.924805,3.59375
4.262,2.915039,3.574219
4.263,2.900391,3.510743
4.264,2.871094,3.427735
4.265,2.84668,3.300782
4.266,2.8125,3.15918
4.267,2.783203,2.998047
4.268,2.753907,2.836914
4.269,2.72461,2.651367
4.27,2.700196,2.465821
4.271,2.670899,2.260742
4.272,2.641602,2.050781
4.273,2.617188,1.821289
4.274,2.592774,1.606445
4.275,2.563477,1.367188
4.276,2.539063,1.12793
4.277,2.509766,0.878906
4.278,2.485352,0.629883
4.279,2.456055,0.395508
4.28,2.431641,0.141602
4.281,2.407227,-0.107422
4.282,2.387696,-0.366211
4.283,2.358399,-0.576172
4.284,2.338867,-0.683594
4.285,2.309571,-0.732422
4.286,2.290039,-0.766602
4.287,2.265625,-0.795899
4.288,2.246094,-0.825195
4.289,2.22168,-0.844727
4.29,2.192383,-0.869141
4.291,2.172852,-0.883789
4.292,2.153321,-0.898438
4.293,2.128906,-0.913086
4.294,2.109375,-0.927734
4.295,2.089844,-0.9375
4.296,2.06543,-0.942383
4.297,2.045899,-0.961914
4.298,2.021485,-0.966797
4.299,2.006836,-0.976563
4.3,1.982422,-0.981445
4.301,1.962891,-0.991211
4.302,1.938477,-0.996094
4.303,1.918946,-0.996094
4.304,1.899414,-1.000977
4.305,1.879883,-1.005859
4.306,1.860352,-1.000977
4.307,1.840821,-1.005859
4.308,1.821289,-0.996094
4.309,1.801758,-1.000977
4.31,1.782227,-0.996094
4.311,1.762695,-0.986328
4.312,1.748047,-0.981445
4.313,1.728516,-0.97168
4.314,1.713867,-0.961914
4.315,1.694336,-0.952149
4.316,1.679688,-0.942383
4.317,1.660156,-0.927734
4.318,1.640625,-0.913086
4.319,1.625977,-0.898438
4.32,1.611328,-0.883789
4.321,1.59668,-0.864258
4.322,1.577149,-0.849609
4.323,1.557617,-0.825195
4.324,1.542969,-0.805664
4.325,1.52832,-0.771484
4.326,1.513672,-0.742188
4.327,1.499024,-0.698242
4.328,1.484375,-0.610352
4.329,1.469727,-0.405273
4.33,1.455078,-0.161133
4.331,1.445313,0.087891
4.332,1.425781,0.341797
4.333,1.416016,0.585938
4.334,1.396485,0.834961
4.335,1.386719,1.083984
4.336,1.37207,1.328125
4.337,1.362305,1.547852
4.338,1.347656,1.791992
4.339,1.342774,1.933594
4.34,1.347656,2.03125
4.341,1.391602,2.094727
4.342,1.445313,2.177735
4.343,1.52832,2.265625
4.344,1.616211,2.368164
4.345,1.723633,2.470703
4.346,1.831055,2.587891
4.347,1.948242,2.700196
4.348,2.055664,2.822266
4.349,2.172852,2.929688
4.35,2.275391,3.041992
4.351,2.382813,3.139649
4.352,2.480469,3.237305
4.353,2.573242,3.320313
4.354,2.651367,3.398438
4.355,2.72461,3.461914
4.356,2.783203,3.515625
4.357,2.832032,3.559571
4.358,2.875977,3.583985
4.359,2.900391,3.608399
4.36,2.919922,3.608399
4.361,2.919922,3.598633
4.362,2.919922,3.564453
4.363,2.895508,3.510743
4.364,2.875977,3.427735
4.365,2.84668,3.305664
4.366,2.817383,3.164063
4.367,2.783203,3.00293
4.368,2.758789,2.832032
4.369,2.729492,2.65625
4.37,2.700196,2.465821
4.371,2.666016,2.270508
4.372,2.641602,2.050781
4.373,2.612305,1.831055
4.374,2.592774,1.606445
4.375,2.563477,1.367188
4.376,2.53418,1.123047
4.377,2.509766,0.883789
4.378,2.485352,0.644531
4.379,2.460938,0.395508
4.38,2.431641,0.141602
4.381,2.41211,-0.117188
4.382,2.382813,-0.356445
4.383,2.363281,-0.581055
4.384,2.338867,-0.683594
4.385,2.314453,-0.732422
4.386,2.290039,-0.771484
4.387,2.265625,-0.791016
4.388,2.241211,-0.820313
4.389,2.22168,-0.844727
4.39,2.197266,-0.859375
4.391,2.177735,-0.878906
4.392,2.153321,-0.893555
4.393,2.133789,-0.917969
4.394,2.109375,-0.927734
4.395,2.089844,-0.947266
4.396,2.06543,-0.952149
4.397,2.045899,-0.961914
4.398,2.026367,-0.966797
4.399,2.001953,-0.981445
4.4,1.982422,-0.981445
4.401,1.962891,-0.996094
4.402,1.94336,-0.996094
4.403,1.923828,-1.000977
4.404,1.899414,-0.991211
4.405,1.879883,-1.000977
4.406,1.860352,-1.005859
4.407,1.840821,-0.996094
4.408,1.826172,-1.000977
4.409,1.801758,-0.996094
4.41,1.78711,-0.991211
4.411,1.762695,-0.986328
4.412,1.748047,-0.976563
4.413,1.728516,-0.97168
4.414,1.708985,-0.957031
4.415,1.694336,-0.952149
4.416,1.674805,-0.9375
4.417,1.660156,-0.927734
4.418,1.640625,-0.917969
4.419,1.621094,-0.898438
4.42,1.611328,-0.883789
4.421,1.586914,-0.864258
4.422,1.577149,-0.849609
4.423,1.5625,-0.839844
4.424,1.547852,-0.805664
4.425,1.52832,-0.776367
4.426,1.518555,-0.742188
4.427,1.499024,-0.693359
4.428,1.489258,-0.605469
4.429,1.469727,-0.400391
4.43,1.459961,-0.161133
4.431,1.44043,0.083008
4.432,1.430664,0.341797
4.433,1.411133,0.585938
4.434,1.401367,0.830078
4.435,1.386719,1.088867
4.436,1.37207,1.313477
4.437,1.357422,1.567383
4.438,1.347656,1.782227
4.439,1.337891,1.953125
4.44,1.347656,2.03125
4.441,1.386719,2.094727
4.442,1.445313,2.177735
4.443,1.52832,2.265625
4.444,1.621094,2.368164
4.445,1.728516,2.470703
4.446,1.826172,2.592774
4.447,1.948242,2.695313
4.448,2.060547,2.817383
4.449,2.172852,2.929688
4.45,2.280274,3.03711
4.451,2.382813,3.139649
4.452,2.480469,3.237305
4.453,2.56836,3.330078
4.454,2.65625,3.398438
4.455,2.72461,3.457032
4.456,2.783203,3.515625
4.457,2.832032,3.554688
4.458,2.871094,3.588868
4.459,2.900391,3.608399
4.46,2.915039,3.613282
4.461,2.924805,3.598633
4.462,2.915039,3.559571
4.463,2.900391,3.515625
4.464,2.871094,3.422852
4.465,2.841797,3.310547
4.466,2.8125,3.164063
4.467,2.783203,3.00293
4.468,2.753907,2.836914
4.469,2.72461,2.65625
4.47,2.700196,2.460938
4.471,2.670899,2.265625
4.472,2.641602,2.060547
4.473,2.617188,1.831055
4.474,2.587891,1.606445
4.475,2.56836,1.37207
4.476,2.539063,1.132813
4.477,2.514649,0.878906
4.478,2.485352,0.639649
4.479,2.460938,0.390625
4.48,2.431641,0.136719
4.481,2.407227,-0.112305
4.482,2.382813,-0.361328
4.483,2.363281,-0.585938
4.484,2.338867,-0.688477
4.485,2.314453,-0.732422
4.486,2.285156,-0.771484
4.487,2.265625,-0.800781
4.488,2.246094,-0.825195
4.489,2.22168,-0.839844
4.49,2.202149,-0.864258
4.491,2.172852,-0.883789
4.492,2.158203,-0.898438
4.493,2.133789,-0.917969
4.494,2.109375,-0.922852
4.495,2.084961,-0.9375
4.496,2.06543,-0.952149
4.497,2.045899,-0.961914
4.498,2.021485,-0.966797
4.499,2.006836,-0.976563
4.5,1.982422,-0.986328
4.501,1.962891,-0.991211
4.502,1.94336,-0.996094
4.503,1.923828,-0.996094
4.504,1.899414,-0.996094
4.505,1.884766,-1.000977
4.506,1.860352,-1.000977
4.507,1.845703,-1.000977
4.508,1.821289,-1.000977
4.509,1.801758,-0.996094
4.51,1.782227,-0.991211
4.511,1.762695,-0.986328
4.512,1.743164,-0.976563
4.513,1.728516,-0.97168
4.514,1.713867,-0.961914
4.515,1.694336,-0.947266
4.516,1.679688,-0.942383
4.517,1.660156,-0.932617
4.518,1.640625,-0.913086
4.519,1.625977,-0.898438
4.52,1.611328,-0.888672
4.521,1.591797,-0.874024
4.522,1.577149,-0.849609
4.523,1.5625,-0.825195
4.524,1.547852,-0.805664
4.525,1.52832,-0.776367
4.526,1.518555,-0.742188
4.527,1.499024,-0.693359
4.528,1.484375,-0.610352
4.529,1.469727,-0.410156
4.53,1.455078,-0.15625
4.531,1.445313,0.087891
4.532,1.425781,0.34668
4.533,1.416016,0.585938
4.534,1.401367,0.830078
4.535,1.386719,1.074219
4.536,1.376953,1.328125
4.537,1.362305,1.557617
4.538,1.347656,1.782227
4.539,1.337891,1.953125
4.54,1.347656,2.026367
4.541,1.386719,2.094727
4.542,1.450195,2.172852
4.543,1.52832,2.270508
4.544,1.621094,2.363281
4.545,1.723633,2.475586
4.546,1.831055,2.587891
4.547,1.938477,2.705078
4.548,2.060547,2.817383
4.549,2.172852,2.929688
4.55,2.285156,3.03711
4.551,2.382813,3.144532
4.552,2.480469,3.237305
4.553,2.56836,3.325196
4.554,2.651367,3.398438
4.555,2.72461,3.461914
4.556,2.783203,3.515625
4.557,2.836914,3.554688
4.558,2.871094,3.588868
4.559,2.900391,3.608399
4.56,2.919922,3.613282
4.561,2.924805,3.598633
4.562,2.915039,3.554688
4.563,2.900391,3.500977
4.564,2.871094,3.432618
4.565,2.84668,3.300782
4.566,2.8125,3.15918
4.567,2.783203,3.00293
4.568,2.753907,2.827149
4.569,2.72461,2.651367
4.57,2.700196,2.465821
4.571,2.670899,2.265625
4.572,2.646485,2.045899
4.573,2.612305,1.826172
4.574,2.592774,1.611328
4.575,2.563477,1.367188
4.576,2.539063,1.12793
4.577,2.509766,0.878906
4.578,2.485352,0.634766
4.579,2.456055,0.390625
4.58,2.436524,0.141602
4.581,2.407227,-0.107422
4.582,2.387696,-0.351563
4.583,2.358399,-0.576172
4.584,2.338867,-0.683594
4.585,2.314453,-0.732422
4.586,2.290039,-0.766602
4.587,2.270508,-0.800781
4.588,2.246094,-0.825195
4.589,2.226563,-0.844727
4.59,2.197266,-0.859375
4.591,2.177735,-0.883789
4.592,2.153321,-0.893555
4.593,2.133789,-0.913086
4.594,2.109375,-0.927734
4.595,2.089844,-0.942383
4.596,2.06543,-0.952149
4.597,2.045899,-0.961914
4.598,2.026367,-0.97168
4.599,2.001953,-0.976563
4.6,1.982422,-0.986328
4.601,1.962891,-0.991211
4.602,1.94336,-0.996094
4.603,1.918946,-1.000977
4.604,1.904297,-1.000977
4.605,1.879883,-1.000977
4.606,1.865235,-0.996094
4.607,1.840821,-1.000977
4.608,1.826172,-0.996094
4.609,1.801758,-0.996094
4.61,1.78711,-0.991211
4.611,1.762695,-0.986328
4.612,1.748047,-0.981445
4.613,1.728516,-0.97168
4.614,1.713867,-0.966797
4.615,1.689453,-0.952149
4.616,1.674805,-0.942383
4.617,1.660156,-0.927734
4.618,1.640625,-0.913086
4.619,1.625977,-0.898438
4.62,1.606445,-0.883789
4.621,1.591797,-0.869141
4.622,1.577149,-0.844727
4.623,1.5625,-0.825195
4.624,1.547852,-0.805664
4.625,1.533203,-0.776367
4.626,1.513672,-0.742188
4.627,1.503906,-0.693359
4.628,1.484375,-0.605469
4.629,1.469727,-0.410156
4.63,1.455078,-0.15625
4.631,1.44043,0.087891
4.632,1.430664,0.341797
4.633,1.416016,0.585938
4.634,1.40625,0.834961
4.635,1.386719,1.083984
4.636,1.376953,1.328125
4.637,1.357422,1.557617
4.638,1.347656,1.796875
4.639,1.337891,1.953125
4.64,1.347656,2.03125
4.641,1.386719,2.094727
4.642,1.450195,2.177735
4.643,1.533203,2.265625
4.644,1.621094,2.368164
4.645,1.723633,2.480469
4.646,1.831055,2.592774
4.647,1.94336,2.700196
4.648,2.055664,2.817383
4.649,2.167969,2.929688
4.65,2.275391,3.041992
4.651,2.382813,3.139649
4.652,2.485352,3.237305
4.653,2.573242,3.320313
4.654,2.651367,3.393555
4.655,2.72461,3.461914
4.656,2.783203,3.500977
4.657,2.832032,3.554688
4.658,2.875977,3.588868
4.659,2.900391,3.603516
4.66,2.919922,3.608399
4.661,2.924805,3.603516
4.662,2.919922,3.564453
4.663,2.895508,3.510743
4.664,2.871094,3.427735
4.665,2.84668,3.305664
4.666,2.8125,3.164063
4.667,2.788086,3.00293
4.668,2.753907,2.832032
4.669,2.729492,2.646485
4.67,2.700196,2.460938
4.671,2.670899,2.265625
4.672,2.641602,2.045899
4.673,2.617188,1.826172
4.674,2.587891,1.606445
4.675,2.56836,1.367188
4.676,2.53418,1.12793
4.677,2.514649,0.883789
4.678,2.480469,0.649414
4.679,2.456055,0.390625
4.68,2.431641,0.141602
4.681,2.41211,-0.107422
4.682,2.387696,-0.356445
4.683,2.358399,-0.585938
4.684,2.338867,-0.683594
4.685,2.314453,-0.732422
4.686,2.294922,-0.771484
4.687,2.265625,-0.795899
4.688,2.246094,-0.81543
4.689,2.22168,-0.844727
4.69,2.202149,-0.869141
4.691,2.172852,-0.878906
4.692,2.153321,-0.898438
4.693,2.128906,-0.913086
4.694,2.114258,-0.927734
4.695,2.089844,-0.9375
4.696,2.070313,-0.952149
4.697,2.045899,-0.961914
4.698,2.026367,-0.976563
4.699,2.001953,-0.976563
4.7,1.982422,-0.986328
4.701,1.958008,-0.991211
4.702,1.94336,-0.996094
4.703,1.918946,-1.000977
4.704,1.899414,-1.000977
4.705,1.879883,-1.005859
4.706,1.860352,-1.000977
4.707,1.840821,-1.000977
4.708,1.826172,-0.996094
4.709,1.806641,-1.000977
4.71,1.78711,-0.991211
4.711,1.767578,-0.991211
4.712,1.748047,-0.966797
4.713,1.733399,-0.97168
4.714,1.708985,-0.961914
4.715,1.694336,-0.952149
4.716,1.674805,-0.942383
4.717,1.660156,-0.927734
4.718,1.645508,-0.913086
4.719,1.625977,-0.898438
4.72,1.611328,-0.893555
4.721,1.586914,-0.869141
4.722,1.577149,-0.849609
4.723,1.5625,-0.820313
4.724,1.547852,-0.805664
4.725,1.533203,-0.771484
4.726,1.518555,-0.742188
4.727,1.499024,-0.693359
4.728,1.489258,-0.615234
4.729,1.469727,-0.405273
4.73,1.459961,-0.15625
4.731,1.44043,0.087891
4.732,1.430664,0.34668
4.733,1.416016,0.585938
4.734,1.401367,0.834961
4.735,1.386719,1.083984
4.736,1.37207,1.323242
4.737,1.362305,1.557617
4.738,1.347656,1.78711
4.739,1.337891,1.953125
4.74,1.347656,2.03125
4.741,1.386719,2.094727
4.742,1.445313,2.177735
4.743,1.52832,2.265625
4.744,1.616211,2.368164
4.745,1.728516,2.470703
4.746,1.826172,2.587891
4.747,1.948242,2.700196
4.748,2.055664,2.827149
4.749,2.172852,2.934571
4.75,2.280274,3.041992
4.751,2.382813,3.139649
4.752,2.475586,3.237305
4.753,2.573242,3.320313
4.754,2.65625,3.393555
4.755,2.72461,3.461914
4.756,2.783203,3.500977
4.757,2.832032,3.554688
4.758,2.871094,3.588868
4.759,2.900391,3.608399
4.76,2.919922,3.608399
4.761,2.924805,3.59375
4.762,2.915039,3.564453
4.763,2.895508,3.496094
4.764,2.871094,3.422852
4.765,2.841797,3.305664
4.766,2.817383,3.164063
4.767,2.783203,3.00293
4.768,2.758789,2.836914
4.769,2.72461,2.651367
4.77,2.700196,2.465821
4.771,2.670899,2.265625
4.772,2.641602,2.060547
4.773,2.617188,1.826172
4.774,2.587891,1.601563
4.775,2.563477,1.37207
4.776,2.539063,1.12793
4.777,2.509766,0.883789
4.778,2.485352,0.634766
4.779,2.460938,0.390625
4.78,2.436524,0.151367
4.781,2.407227,-0.102539
4.782,2.387696,-0.361328
4.783,2.358399,-0.576172
4.784,2.338867,-0.688477
4.785,2.314453,-0.732422
4.786,2.290039,-0.771484
4.787,2.265625,-0.795899
4.788,2.246094,-0.825195
4.789,2.22168,-0.839844
4.79,2.197266,-0.864258
4.791,2.172852,-0.878906
4.792,2.153321,-0.898438
4.793,2.133789,-0.913086
4.794,2.109375,-0.927734
4.795,2.089844,-0.9375
4.796,2.06543,-0.952149
4.797,2.041016,-0.957031
4.798,2.026367,-0.961914
4.799,2.001953,-0.981445
4.8,1.987305,-0.986328
4.801,1.962891,-0.991211
4.802,1.938477,-0.996094
4.803,1.918946,-1.000977
4.804,1.899414,-1.000977
4.805,1.879883,-1.005859
4.806,1.860352,-1.000977
4.807,1.840821,-1.005859
4.808,1.821289,-1.000977
4.809,1.801758,-0.996094
4.81,1.782227,-0.991211
4.811,1.767578,-0.986328
4.812,1.75293,-0.981445
4.813,1.728516,-0.97168
4.814,1.713867,-0.966797
4.815,1.694336,-0.952149
4.816,1.674805,-0.942383
4.817,1.660156,-0.927734
4.818,1.640625,-0.913086
4.819,1.625977,-0.90332
4.82,1.611328,-0.883789
